ClubID,ClubName,Address,City,PostalCode,State,Country,Latitude,Longitude,Website,Email,Telephone,Continent
141520611034101457,"Bridger Creek Golf Course","2710 Mcilhattan Rd",Bozeman,59715,MT,USA,45.717937,-111.034549,www.bridgercreek.com,mkholiday@men.net,"(406) 586-2333","North America"
141520611034181258,"Buffalo Hill Golf Club","1176 N Main St",Kalispell,59901,MT,USA,48.211292,-114.318225,www.golfbuffalohill.com,office@golfbuffalohill.com,406-756-4530,"North America"
141520611034256167,"Butte Country Club","3400 Elizabeth Warren Ave",Butte,59701,MT,USA,45.971019,-112.487666,http://buttecountryclub.org/,buttecc@gmail.com,406-494-2394,"North America"
141520611034326054,"Cottonwood Hills Golf Club","8955 River Rd",Bozeman,59718,MT,USA,45.676227,-111.211496,https://www.cottonwoodhills.com/,info@cottonwoodhills.com,"(406) 587-1118","North America"
141520611034400828,"Double Arrow Resort","Hwy 83","Seeley Lake",59868,MT,USA,47.232053,-113.6783672,www.doublearrowresort.com,doublearrowresort@montana.com,"(406) 677-3247","North America"
141520611034475743,"Eagle Bend Golf Club","279 Eagle Bend Dr",Bigfork,59911,MT,USA,48.074013,-114.107142,https://www.eaglebendgolfclub.com/,golfmt@golfmt.com,"(406) 837-7310","North America"
141520611034545797,"Eagle Falls Golf Club","1025 25th St N","Great Falls",59401,MT,USA,47.505106,-111.264256,https://www.playeaglefalls.com/,,"(406) 761-1078","North America"
141520611034615745,"Eagle Rock Golf Course","5624 Lammer",Billings,59105,MT,USA,45.899626,-108.404933,www.eaglerockgolfcourse.com,,"(406) 655-4445","North America"
141520611034705333,"Exchange City Golf Course","19th St W",Billings,59102,MT,USA,45.780556,-108.56409,https://billingspar3.com/,,"(406) 652-2553","North America"
141520611034780290,"Fairmont Hot Springs Resort","1500 Fairmont Rd",Fairmont,59711,MT,USA,46.0428889,-112.8055237,www.fairmontmontana.com,fairmontmt@aol.com,"(406) 797-3241","North America"
141520611034850151,"Fort Custer Golf Club","N of Hardin",Hardin,59034,MT,USA,45.8614852,-107.4826002,www.fortcustergolfclub.com/,proshop@fortcustergolfclub.com,"(406) 665-2597","North America"
141520611034935193,"Fox Ridge Golf Club","4020 Lake Helena Dr",Helena,59602,MT,USA,46.646709,-111.893908,foxridgegolfcourse.com,frank@mrbusinessbuilder.com,"(406) 227-8304","North America"
141520611035015132,"Glacier View Golf Club","640 Riverbend Dr","West Glacier",59936,MT,USA,48.501644,-113.993805,https://www.glacierviewgolf.com/,glacierviewgolf@gmail.com,"(406) 888-5471","North America"
141520611035089738,"Green Meadow Country Club","2720 Country Club Ave",Helena,59602,MT,USA,46.613847,-112.075364,www.gmcchelena.com,golfpro@gmcchelena.com,"(406) 442-1420","North America"
141520611035164355,"Hamilton Golf Club","Golf Course Rd",Hamilton,59840,MT,USA,46.212217,-114.097158,https://www.golfhamiltonmt.com/,wilsonglfer@gmail.com,"(406) 363-4251","North America"
141520611035244449,"King Ranch Golf Course","17775 Mullan Rd",Frenchtown,59834,MT,USA,47.01685,-114.245699,,,"(406) 626-4000","North America"
141520611035314769,"Lake Hills Golf Club","1930 Clubhouse Way",Billings,59105,MT,USA,45.834811,-108.502137,www.lakehillsgolf.com,info@lakehillsgolf.com,"(406) 252-9244","North America"
141520611035389073,"Larchmont Golf Course","3200 Old Fort Missoula Rd",Missoula,59804,MT,USA,46.842151,-114.054753,www.larchmontgolfcourse.com,,"(406) 721-4416","North America"
141520611035463959,"Laurel Golf Club","1020 Golf Course Rd",Laurel,59044,MT,USA,45.679918,-108.802564,www.laurelgolfclub.com,thomas_5297@msn.com,"(406) 628-4504","North America"
141520611035543638,"Marias Valley Golf & Country Club","Marias Valley Golf Course Rd",Shelby,59474,MT,USA,48.44195,-111.90643,www.mvgcc.com,proshop@mvgcc.com,"(406) 434-5940","North America"
141520611035683494,"Meadow Lark Country Club","300 Country Club Blvd","Great Falls",59404,MT,USA,47.493074,-111.316352,www.meadowlarkclub.com,mbowman@meadowlarkclub.com,"(406) 454-3553","North America"
141520611035753488,"Mission Mountain Country Club","46664 Golf Course Way",Ronan,59864,MT,USA,47.534581,-114.15179,https://www.golfmissionmountain.com/,,"(406) 676-4653","North America"
141520611035833397,"Missoula Country Club","3850 Old Hwy 93 S",Missoula,59804,MT,USA,46.836557,-114.043304,www.missoulacountryclub.com,task@missoulacountryclub.com,"(406) 251-2751","North America"
141520611035903117,"Northern Pines Golf Club","3230 Hwy 93",Kalispell,59901,MT,USA,48.237396,-114.329856,www.golfmt.com,golfmt@golfmt.com,"(406) 751-1950","North America"
141520611035977918,"Old Works Golf Course","1205 Pizzini Way",Anaconda,59711,MT,USA,46.1307404,-112.9326048,https://www.playoldworks.com/,dkane@troongolf.com,"+1 406-563-5989","North America"
141520611036077925,"Yegen Golf Club","1390 Zimmerman Trail",Billings,59102,MT,USA,45.7798922,-108.6011942,https://www.yegengolfclub.com/,staff@yegengolfclub.com,"+1 406-656-8099","North America"
141520611036147640,"Pine Meadows Golf Club","Country Club Rd",Lewistown,59457,MT,USA,47.056027,-109.411353,www.pinemeadowslewistown.com,,"(406) 538-7075","North America"
141520611036217655,"Polson Bay Golf Club","111 Bayview Dr",Polson,59860,MT,USA,47.692821,-114.127972,www.polsonbaygolf.com,polsoncc@digisys.net,"(406) 883-8230","North America"
141520611036287629,"Pryor Creek Golf Club","1292 Pryor Creek Rd",Huntley,59037,MT,USA,45.877151,-108.306332,www.pryorcreekgolf.com,,"(406) 348-3900","North America"
141520611036372326,"Riverside Country Club","2500 Springhill Rd",Bozeman,59718,MT,USA,45.728154,-111.066696,www.riverside-country-club.com,,"(406) 586-2251","North America"
141520611036442312,"Sidney Country Club","2250 W Holly",Sidney,59270,MT,USA,47.717995,-104.187029,,jeffdapro@excite.com,"(406) 433-1894","North America"
141520611036517278,"Stock Farm Golf Club","1428 Stock Farm Rd",Hamilton,59840,MT,USA,46.254659,-114.051325,www.stockfarm.com,schueler@stockfarm.com,"(406) 375-1886","North America"
141520611036587183,"The Highlands Golf Club","102 Ben Hogan Dr",Missoula,59803,MT,USA,46.824643,-114.003341,,,"(406) 728-7360","North America"
141520611036671956,"University of Montana Golf Club","515 S Ave E",Missoula,59801,MT,USA,45.7879647,-108.5282574,,,"(406) 728-8629","North America"
141520611036741897,"Valley View Golf Club","302 E Kagy Blvd",Bozeman,59715,MT,USA,45.659058,-111.034307,,,"(406) 586-2145","North America"
141520611036816927,"Village Greens Golf Course","500 Palmer Dr",Kalispell,59901,MT,USA,48.226525,-114.29876,www.montanagolf.com,tee@montanagolf.com,"(406) 752-4666","North America"
141520611036896654,"Whitefish Golf Club","Hwy 93 N",Whitefish,59937,MT,USA,48.442122,-114.347268,www.golfwhitefish.com,wlgc@cyberport.net,"(406) 862-5960","North America"
141520611036971542,"Yellowstone Club","1 Yellowstone Club Trail","Big Sky",59716,MT,USA,45.874217,-112.087634,www.theyellowstoneclub.com,,"(406) 995-4900","North America"
141520611037041351,"Yellowstone Country Club","5707 Bobby Jones Blvd",Billings,59106,MT,USA,45.804851,-108.660029,,,"(406) 656-1701","North America"
141520611037116944,"Aberdeen Ridge Golf Links","444 Shepherd Trl",Aberdeen,28315,NC,USA,35.131809,-79.448543,,gtcgolfshop@mindspring.com,"(910) 944-7000","North America"
141520611037211284,"Alamance Country Club","2402 Pineway Dr",Burlington,27215,NC,USA,36.090358,-79.488905,www.alamancecc.net,ghauk@alamancecc.net,"(336) 584-1326","North America"
141520611037285944,"Anderson Creek Golf Club","125 Whispering Pines Dr","Spring Lake",28390,NC,USA,35.288615,-78.972595,www.andersoncreekgolf.com,proshop@andersoncreekgolf.com,"(910) 814-2115","North America"
141520611037355967,"Angel Trace Golf Links","1215 Angels Club Dr SW","Sunset Beach",28468,NC,USA,33.90693,-78.4996863,www.golfangelstrace.com,angelstrace@nccoast.net,"(910) 579-2277","North America"
141520611037425723,"Apple Creek Golf Club","101 Apple Creek Dr",Dallas,28034,NC,USA,32.914636,-96.719959,www.applecreekgolf.com,joer@applecreekgolf.com,"(704) 922-4440","North America"
141520611037510590,"Asheboro Country Club","5105 Old Lexington Rd",Asheboro,27203,NC,USA,35.7296575,-79.8585637,http://www.asheborocc.com/,acc@triad.rr.com,"(336) 625-6810","North America"
141520611037580417,"Asheboro Municipal Golf Club","421 Country Club Dr",Asheboro,27203,NC,USA,35.686188,-79.819812,https://www.ci.asheboro.nc.us/Recreation/golfcourse.html,,"(336) 625-4158","North America"
141520611037650382,"Ayden Golf & Country Club","4343 Ayden Golf Club Rd",Ayden,28513,NC,USA,35.463077,-77.390107,aydengolf.com/,aydengolf@gmail.com,"(252) 746-3389","North America"
141520611052552163,"Bald Head Island Country Club","1 Saltmeadow Trail",Southport,28461,NC,USA,33.9899994,-78.0423683,www.bhiclub.net.,info@balsheadisland.com,"(910) 457-7310","North America"
141520611052631566,"Bayonet at Puppy Creek","349 S Parker Church Rd",Raeford,28376,NC,USA,34.998419,-79.128188,www.bayonetgolf.com,bayonet@netquick.net,"(910) 904-1500","North America"
141520611052701421,"Baywood Golf Club","904 4 Wood Dr",Fayetteville,28301,NC,USA,35.0749521,-79.0160296,https://www.baywoodgc.com/,,"(910) 483-4330","North America"
141520611052776414,"Beachwood Country Club","205 Country Club Rd",Ahoskie,27910,NC,USA,36.302188,-76.950467,https://beechwoodcc.com/,info@beechwoodcc.com,"(252) 332-2905","North America"
141520611052856160,"Beacon Ridge Golf & Country Club","6000 Longleaf Dr","West End",27376,NC,USA,35.254312,-79.588555,https://www.beaconridgecc.com/,info@beaconridgecc.com,"(910) 673-2950","North America"
141520611052926199,"Beau Rivage Plantation Resort","649 Rivage Promenade",Wilmington,28412,NC,USA,34.112641,-77.900568,www.beaurivagegolf.com,beaurivagesales@aol.com,"(800) 628-7080","North America"
141520611053000811,"Beaver Creek Golf Course","610 Pratt Rd",Dobson,27017,NC,USA,36.332301,-80.705786,,,"(336) 374-5670","North America"
141520611053080867,"Bel Aire Golf & Country Club","1518 Pleasant Ridge Rd",Greensboro,27409,NC,USA,36.125138,-79.958199,,,"(336) 668-2413","North America"
141520611053160618,"Belvedere Plantation Golf & Country Club","2368 Country Club Dr",Hampstead,28443,NC,USA,34.396409,-77.651312,https://www.belvederecountryclub.com/,info@belvederecc.com,"(910) 270-2703","North America"
141520611053235427,"Bentwinds Golf & Country Club","6536 Dornoch Pl","Fuquay Varina",27526,NC,USA,35.625186,-78.767017,www.bentwinds.com,betsy@bentwinds.org,"(919) 552-5656","North America"
141520611053305598,"Benvenue Country Club","100 Southern Blvd","Rocky Mount",27804,NC,USA,35.9791832,-77.8481628,www.benvenuecountryclub.com,"_contact Form","(252) 443-3926","North America"
141520611053380263,"Bermuda Run Golf Club","324 Bermuda Run Dr",Advance,27006,NC,USA,36.005518,-80.422806,www.bermudaruncc.com,dhoffman@bermudaruncc.com,"(336) 998-8154","North America"
141520611053450047,"Biltmore Forest Country Club","31 Stuyvesant Rd",Asheville,28803,NC,USA,35.534887,-82.535445,www.biltmoreforestcc.com,tcromie@biltmoreforestcc.com,"(828) 274-1261","North America"
141520611053520124,"Birchwood Country Club","901 E Birchwood Dr",Nashville,27856,NC,USA,35.964085,-77.955786,www.birchwoodcc.net/,diane.batts@birchwoodcc.net,"(252) 459-3910","North America"
141520611053604865,"Birkdale Golf Club","16500 Birkdale Commons Pkwy",Huntersville,28078,NC,USA,35.440531,-80.883786,www.birkdale.com,jimc@birkdale.com,"(704) 895-8038","North America"
141520611053694725,"Black Mountain Golf Course","18 Ross Drive","Black Mountain",28711,NC,USA,35.613663,-82.327499,https://www.blackmountaingolf.org/,info@blackmountaingolf.org,"(828) 669-2710","North America"
141520611053764698,"Blair Park Golf Course","1901 S Main St","High Point",27260,NC,USA,35.938389,-79.993126,www.blairparkgc.com/,steve.high@highpointnc.gov,"(336) 883-3497","North America"
141520611053834422,"Blowing Rock Country Club","200 Country Club Dr","Blowing Rock",28605,NC,USA,36.123478,-81.666271,www.blowingrockcountryclub.com,leann@blowingrockcountryclub.com,"(828) 295-7311","North America"
141520611053904523,"Boone Golf Club","433 Fairway Dr",Boone,28607,NC,USA,36.192327,-81.647184,www.boonegolfclub.com,info@boonegolfclub.com,"(828) 264-8760","North America"
141520611053979226,"Booneville Golf Course","Hwy 67 East",Booneville,27011,NC,USA,36.232212,-80.701008,http://www.golfnorthcarolina.com/north-carolina-golf-communities/boonville-golf-course-nc.htm,mike@golfnorthcarolina.com,"(336) 367-7561","North America"
141520611054049166,"Bradford Creek Golf Club","4950 Old Pactolus Rd",Greenville,27834,NC,USA,35.618458,-77.283656,https://www.bradfordcreekgolf.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,nabbie@greenvillenc.com,"(252) 329-4653","North America"
141520611054119455,"Brandywine Bay Golf Club","177 Brandywine Blvd","Morehead City",28557,NC,USA,34.771118,-76.553421,www.brandywinegolf.com,info@brandywinebay.golf,"(252) 247-2541","North America"
141520611054203967,"Brevofield Golf Links","13601 Camp Kanata Rd","Wake Forrest",27587,NC,USA,36.002243,-78.570453,www.brevofieldgolf.com,brevofield@gmail.com,"(919) 562-1900","North America"
141520611054283811,"Briar Creek Golf Club","1 Cherry St","High Shoals",28077,NC,USA,35.39751,-81.208699,www.briercreekcc.com,dsmith@tollbrothers.com,"(704) 922-4208","North America"
141520611054353740,"Briarwood Golf Club","10 Briarwood Rd",Shallotte,28470,NC,USA,33.955352,-78.3891,www.brierwood.com,golf@brierwood.com,"(910) 754-4660","North America"
141520611054423611,"Brick Landing Plantation","1882 Goose Creek Rd SW","Ocean Isle Beach",28469,NC,USA,33.9064163,-78.4001062,https://www.bricklandinggolf.com/,info@bricklandinggolf.com,910-754-7600,"North America"
141520611054513869,"Brier Creek Country Club","10404 Lumley Rd",Raleigh,27617,NC,USA,35.9188,-78.80614,https://www.invitedclubs.com/clubs/brier-creek-country-club,briergm@mindspring.com,"1 919-206-4600","North America"
141520611054583653,"Broadmoor Golf Links","101 French Broad Rd",Fletcher,28732,NC,USA,35.42084,-82.53226,https://www.broadmoorgolflinks.com/,": info@broadmoorlinks.com",800-238-5795,"North America"
141520611054653692,"Brook Valley Country Club","311 Oxford Rd",Greenville,27858,NC,USA,35.587559,-77.331403,https://www.brookvalleycc.com/,willdavis@greenvillecountryclub.com,"(252) 751-1960","North America"
141520611054733476,"Brookwood Golf Course","1753 North Carolina 61",Whitsett,27377,NC,USA,36.0117797,-79.578247,https://www.facebook.com/brookwoodgolf/,,"+1 336-449-5544","North America"
141520611054823335,"Brunswick Plantation","330 S Middleton Dr",Calabash,28467,NC,USA,33.903239,-78.573247,www.brunswickplantation.com,info@brunswickplantation.com,"(800) 848-0290","North America"
141520611054903155,"Brushy Mountain Country Club","300 Golf Course Ln",Taylorsville,28681,NC,USA,35.92128,-81.178132,www.brushymountaingolf.com,info@brushymountaingolf.com,"(828) 632-4804","North America"
141520611054977942,"Bryan Park","6275 Bryan Park Road","Browns Summit",27214,NC,USA,36.1796753,-79.7335562,https://bryanpark.com/,kkolls@bryanpark.com,"+1 336-375-2200","North America"
141520611055062847,"Buccaneer Country Club","108 E Wilmington St",Burgaw,28425,NC,USA,34.557103,-77.900373,,,"(910) 259-2809","North America"
141520611055162660,"River Oaks Golf Club","1000 Broken Arrow Dr",Statesville,28677,NC,USA,35.744208,-81.044239,http://www.riveroaksnc.com/,,"(704) 873-4653","North America"
141520611055257693,"Bull Creek Golf & Country Club","499 Massenburg Baker Rd",Louisburg,27549,NC,USA,36.100636,-78.215468,www.bullcreekgolf.com/,james.keith@bullcreekgolf.com,"(919) 496-7888","North America"
141520611055357446,"Asheville Municipal Golf Course","226 Fairway Drive",Asheville,28805,NC,USA,35.57837,-82.5008839,https://www.ashevillegc.com/,,"+1 828-298-1867","North America"
141520611055457562,"Bur Mil Park Golf Club","5834 Bur Mil Club Rd",Greensboro,27410,NC,USA,36.161811,-79.866179,https://www.guilfordcountync.gov/our-county/county-parks,burmilpark@greensboro-nc.gov,"(336) 373-3800","North America"
141520611055547061,"Cabarrus Country Club","3247 Weddington Rd",Concord,28025,NC,USA,35.4009728,-80.6316572,www.cabarruscc.org,kguilford@cabarruscc.org,704-786-3104,"North America"
141520611055642155,"Cape Fear Country Club","1518 Country Club Rd",Wilmington,28403,NC,USA,34.220956,-77.915679,https://www.capefearcountryclub.net/,cfcc@capefearcountryclub.net,"(910) 762-4751","North America"
141520611055746979,"Cardinal Country Club","363 Parrish Memorial Rd",Selma,27576,NC,USA,35.525413,-78.189234,https://www.playcardinalcc.com/,brett@cardinalcc.com,"(919) 284-3647","North America"
141520611055921618,"Carlson Farms","200 E Market St",Greensboro,27410,NC,USA,36.095805,-79.796567,www.greensborocc.org,r.payne@greensborocc.org,"(336) 275-8506","North America"
141520611056011326,"Carmel Country Club","4735 Carmel Rd",Charlotte,28226,NC,USA,35.107615,-80.826706,www.carmelcountryclub.org,mnedrow@carmelcountryclub.org,"(704) 542-2457","North America"
141520611056106274,"Carolina Country Club","2500 Glenwood Ave",Raleigh,27608,NC,USA,35.815689,-78.653747,www.carolinacc.net,catherine@carolinacc.net,"(919) 787-2134","North America"
141520611056191074,"Carolina Golf & Country Club","2415 Old Steel Creek Rd",Charlotte,28208,NC,USA,35.217602,-80.904926,www.carolinagolfclub.com,billycleveland@carolinagolfclub.org,"(704) 392 - 6366","North America"
141520611056275942,"Carolina Lakes Golf Course","53 Carolina Lakes Rd",Sanford,27330,NC,USA,35.601224,-79.193216,www.carolina-lakes.com,ronhalljr@windstream.net,"(919) 499-5421","North America"
141520611056370873,"Carolina National Golf Club","1643 Golley Hewett Rd SE",Bolivia,28422,NC,USA,33.9776875,-78.2390916,https://carolinanationalgolfclub.com/,cngc@xaranda.net,"(910) 755-5200","North America"
141520611056465687,"Carolina Pines Golf & Country Club","390 Carolina Pines Blvd","New Bern",28560,NC,USA,34.968994,-76.929667,www.carolinapines.com,cpinesgolf@ec.rr.com,"(252) 444-1000","North America"
141520611056565655,"Vineyard Golf at White Lake","4723 U.S. 701 Highway",Elizabethtown,28337,NC,USA,34.649855,-78.5338474,https://www.vineyardgolfatwhitelake.com/,carolinasands@intrstar.net,"+1 910-247-6132","North America"
141520611056660389,"Carolina Shores Golf & Country Club","99 Carolina Shores Dr.",Calabash,28467,NC,USA,33.895084,-78.584649,www.golfcarolinashores.com,"_contact Form","(910) 579-2181","North America"
141520611056745054,"Carolina Trace Country Club","2100 Country Club Dr",Sanford,27330,NC,USA,35.601224,-79.193216,www.carolinatracecc.com,mkrick@pga.com,"(919) 499-5611","North America"
141520611056844911,"Castle Bay Country Club","2516 Hoover Rd",Hampstead,28443,NC,USA,34.404282,-77.712031,https://www.castlebaycc.com/,proshop@castlebaycountryclub.com,"(910) 270-1978","North America"
141520611056934556,"Caswell Pines Golf Club","2380 County Home Rd",Yanceyville,27379,NC,USA,36.4388522,-79.3202644,www.caswellpines.com,caswellpines@gmail.com,"(336) 694-2255","North America"
141520611057019555,"Catawba Country Club","1154 Country Club Rd",Newton,28658,NC,USA,35.656808,-81.300673,www.catawbacc.org,smbusic@catawbacc.net,"(828) 294-3737","North America"
141520611057109541,"Cedar Grove Golf Course","619 McDade Store Rd",Hillsborough,27278,NC,USA,36.170527,-79.150621,thecedargrovegolfcourse.com,jglenn313@aol.com,"(919) 732-8397","North America"
141520611057214358,"Cedar Lake Golf Course","5540 Cedar Lake Rd",Jonesville,28642,NC,USA,36.218385,-80.866005,,,"(336) 835-5041","North America"
141520611057309125,"Cedar Rock Country Club","450 Cedar Rock EStates Dr",Lenoir,28645,NC,USA,35.947934,-81.459889,https://www.cedarrockcountryclub.com/golf/course-history,zim@cedarbrookcountryclub.com,"(828) 758-4421","North America"
141520611057398984,"Cedarbrook Country Club","225 Country Club Dr","State Rd",28676,NC,USA,36.313358,-80.85266,www.cedarbrookcountryclub.com,angie@cedarbrookcountryclub.com,"(336) 835-2320","North America"
141520611057488850,"Cedarcrest Golf Course","340 Birch Creek Rd",McLeansville,27301,NC,USA,36.08164,-79.660471,,,"(336) 697-8251","North America"
141520611057583691,"Cedarwood Country Club","5000 Pineville Matthews Rd",Charlotte,28226,NC,USA,35.088222,-80.807717,www.cedarwoodcc.com,maury@windstream.net,"(704) 542-0206","North America"
141520611057668320,"Challenger 3 Golf Course","1650 N Post Rd",Shelby,28150,NC,USA,35.334223,-81.501017,http://www.challenger3funzone.com/,challenger3funzone@yahoo.com,"(704) 482-5061","North America"
141520611057753396,"Champion Hills Golf Club","1 Hagen Dr",Hendersonville,28739,NC,USA,35.293627,-82.514586,www.championhills.com,info@championhills.com,"(828) 693-1962","North America"
141520611057848234,"Chapel Hill Country Club","103 Lancaster Dr","Chapel Hill",27517,NC,USA,35.920045,-79.006868,https://www.chapelhillcountryclub.com/,reservations@chapelhill-cc.com,9199678201,"North America"
141520611057933157,"Charles T Myers Golf Course","7817 Harrisburg Road",Charlotte,28215,NC,USA,35.2220684,-80.6866635,https://meckcountygolf.com/charles-t-myers-golf-course?utm_source=extnet&utm_medium=yext,dratcliffe@earthlink.com,"+1 704-536-1692","North America"
141520611058018056,"Charlotte Country Club","2465 Mecklenburg Ave",Charlotte,28205,NC,USA,35.229391,-80.794587,https://www.charlottecountryclub.org/,bkelly@charlottecountryclub.org,704-334-0836,"North America"
141520611058112728,"Charlotte Golf Links","11500 Providence Rd",Charlotte,28277,NC,USA,35.053155,-80.76961,www.charlottegolf.com,info@charolettegolf.com,"(704) 846-7990","North America"
141520611058218194,"Charlotte National Golf Course","6920 Howey Bottoms Rd","Indian Trail",28079,NC,USA,35.127086,-80.580048,www.charlottenationalgc.com,,"(704) 882-8282","North America"
141520611058312419,"Chatuge Shores Golf Course","260 Golf Course Rd",Hayesville,28904,NC,USA,34.99892,-83.812698,www.chatugeshoresgolf.com,mbliss@pga.com,"(828) 389-8940","North America"
141520611058412479,"Cherokee Hills Golf & Country Club","216 Club House Rd",Murphy,28906,NC,USA,35.056412,-83.988011,,,"(828) 837-5853","North America"
141520611058502249,"Sound of Freedom Golf Course","3570 Jackson Dr","Cherry Point",28533,NC,USA,34.9008333,-76.8808333,www.mccscherrypoint.com,,"(252) 466-3044","North America"
141520611058602088,"Cherryville Country Club","200 Club Dr",Cherryville,28021,NC,USA,35.4162493,-81.3179737,cherryvillegolf.com,,"(704) 435-6597","North America"
141520611058691939,"Cheviot Hills Golf Club","7301 Capital Blvd",Raleigh,27616,NC,USA,35.883024,-78.570056,,,"(919) 876-9920","North America"
141520611058781758,"Chicora Country Club","495 Chicora Club Dr",Dunn,28334,NC,USA,35.3090588,-78.6724396,www.chicoragolfclub.com,derek@chicoracountryclub.com,"(910) 897-7366","North America"
141520611058881514,"Chockoyette Country Club","800 Country Club Rd",Weldon,27890,NC,USA,36.42004,-77.615068,https://www.chockoyottecountryclub.com/,office@chockoyottecountryclub.com,"(252) 536-3166","North America"
141520611058976414,"Links at Mulberry Hill","1101 W Soundshore Dr",Edenton,27932,NC,USA,36.011233,-76.541386,https://www.linksatmulberryhill.com/,contactus@chowangolfandcountryclub.com,"(252) 482-3606","North America"
141520611059081232,"Cleghorn Plantation Golf & Country Club","200 Golf Cir",Rutherfordton,28139,NC,USA,35.336117,-81.8751746,www.cleghornplantation.com,cleghorngolf@blueridge.net,"(828) 286-9117","North America"
141520611059180947,"Cleveland Country Club","1360 E Marion St",Shelby,28150,NC,USA,35.292545,-81.503233,https://www.clevelandcountryclub.net/,cccmembership@carolina.rr.com,"(704) 482-1711","North America"
141520611059280877,"Cliffwood Golf Club","3811 Fairmont Rd",Lumberton,28358,NC,USA,34.608918,-79.022496,,cliffgolf1@carolina.net,"(910) 738-9400","North America"
141520611059380819,"Longleaf Golf & Family Club","10 Knoll Road","Southern Pines",28387,NC,USA,35.205251,-79.418986,https://www.longleafgfc.com/,jaslanian@longleafgolfclub.com,"+1 910-692-6100","North America"
141520611059480592,"Colonial Country Club","7047 Colonial Club Dr",Thomasville,27360,NC,USA,35.876949,-80.0338,http://www.ccc-nc.com/,manager@colonialcountryclubnc.net,"(336) 472-7715","North America"
141520611059585366,"Connestee Falls Golf Course","1000 Connestee Trl",Brevard,28712,NC,USA,35.148266,-82.726213,www.connesteefallsgolf.com/,brianfox@connesteefalls.com,"(828) 885-2005","North America"
141520611059685363,"Corbin Hills Golf Course","431 Wildwood Dr",Salisbury,28146,NC,USA,35.65039,-80.450644,corbinhills.com/,corbinhills@bellsouth.net,"(704) 636-0672","North America"
141520611059780194,"Country Acres Golf Club","1875 Beaver-Hilton Way",Lenoir,28645,NC,USA,35.886635,-81.623025,,,"(828) 754-1992","North America"
141520611059874823,"Country Club of Johnston County","694 Country Club Rd",Smithfield,27577,NC,USA,35.424946,-78.252844,https://www.ccjohnstoncounty.com/,proshop@ccjohnstoncounty.com,"(919) 934-4544","North America"
141520611059974719,"Country Club of Landfall","1801 Eastwood Rd",Wilmington,28403,NC,USA,34.225706,-77.82642,www.countrycluboflandfall.com,info@countrycluboflandfall.com,"(910) 256-7635","North America"
141520611060074735,"Country Club of North Carolina","1600 Morganton Rd",Pinehurst,28374,NC,USA,35.1784974,-79.4438377,www.ccofnc.com,membership@ccofnc.com,910-692-6565,"North America"
141520611060169471,"Country Club of Salisbury","747 Club Dr",Salisbury,28144,NC,USA,35.684103,-80.46291,www.ccofsalisbury.com/,rbivins@ccofsalisbury.com,"(704) 636-7070","North America"
141520611060269234,"Country Club of Sapphire Valley","120 Handicap Dr",Sapphire,28774,NC,USA,35.116463,-82.999545,www.ccsapphirevalley.org/,admin@ccsapphirevalley.org,"(828) 743-2462","North America"
141520611060369220,"Country Club of the Crystal Coast","152 Oakleaf Dr","Pine Knoll Shores",28512,NC,USA,34.70261,-76.79407,https://www.crystalcoastcc.com/,bbcc@clis.com,"(252) 726-1034","North America"
141520611060473921,"Country Club of Whispering Pines","2 Clubhouse Blvd","Whispering Pines",28327,NC,USA,35.170332,-79.441237,www.countryclubofwhisperingpines.com/,srenfro@countryclubofwhisperingpines.com,9109493000,"North America"
141520611060568725,"Countryside Golf Club","607 Spicer Rd",Elkin,28621,NC,USA,36.26609,-80.796278,www.golfnorthcarolina.com/,mike@golfnorthcarolina.com,"(336) 957-2629","North America"
141520611060663830,"Cowans Ford Country Club","761 Club Dr",Stanley,28164,NC,USA,35.4464052,-80.9624233,www.cowansford.com,cynthia@cowansford.com,704-827-3088,"North America"
141520611060763717,"Crescent Golf Club","220 Laurel Valley Way",Salisbury,28144,NC,USA,35.705025,-80.500371,https://www.therevivalgolf.com/,info@revival.golf,704-647-0025,"North America"
141520611060943178,"Croasdaile Country Club","3800 Farmgate Ave",Durham,27705,NC,USA,36.03045,-78.948427,www.croasdailecountryclub.com/,croasdaile@croasdailecountryclub.com,"(919) 383-1591","North America"
141520611061047964,"Crooked Creek Golf Club","4621 Shady Greens Dr","Fuquay Varina",27526,NC,USA,35.634181,-78.736683,http://www.playcrookedcreek.com,info@playcrookedcreek.com,"(919) 557-7529","North America"
141520611061158168,"Crooked Tree Golf Course","7665 Caber Rd","Browns Summit",27214,NC,USA,36.208367,-79.700452,www.crookedtreegolfcourse.com,Crookedtree00@aol.com,"(336) 656-3211","North America"
141520611061247873,"Cross Creek Country Club","1129 Greenhill Rd","Mount Airy",27030,NC,USA,36.535191,-80.610838,www.crosscreekcc.com/,nfo@crosscreekcc.com,"(336) 789-5131","North America"
141520611061332573,"Crow Creek Golf Club","240 Hickman Rd",Calabash,28467,NC,USA,33.936001,-78.57261,www.crowcreek.com,crowcreek@mindspring.com,"(877) 287-3081","North America"
141520611061417548,"Crowders Mountain Golf Club","255 Lincoln Academy Rd","Kings Mountain",28086,NC,USA,35.253595,-81.208341,,,"(704) 739-7681","North America"
